id,Title
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete
776,Nanaka 6/17
5023,Ninpuu Kamui Gaiden
34148,Nyanko Days
28619,Ranpo Kitan: Game of Laplace
1881,Sasami: Mahou Shoujo Club
39456,Sounan Desu ka?
1005,Star Ocean EX
31440,Teekyuu 6
37920,Ueno-san wa Bukiyou
31848,Ojisan to Marshmallow
37778,Pastel Life
25867,Rolling☆Girls
2619,Spider Riders: Oracle no Yuusha-tachi
15125,Teekyuu
472,To Heart
38669,Tsukiuta. The Animation 2
1198,Tsuyokiss
37433,Wakaokami wa Shougakusei!
37324,Youkai Watch: Shadow Side
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season
2467,3 Choume no Tama: Uchi no Tama Shirimasen ka?
1136,Betterman
63,DearS
41074,Digimon Adventure:
32011,Hakuouki: Otogisoushi
43969,Kanojo mo Kanojo
2106,Kiss Dum: Engage Planet
4411,Mirai Robo Daltanias
298,.hack//Tasogare no Udewa Densetsu
2688,Akai Koudan Zillion
5104,Andes Shounen Pepero no Bouken
2709,Bakusou Kyoudai Let's & Go MAX
2836,Chiisana Viking Vickie
289,Comic Party
7307,Gegege no Kitarou (1985)
2224,Hikari no Densetsu
863,Joshikousei: Girl's High
3464,Kemeko Deluxe!
2912,Ohayou! Spank
1035,Patalliro Saiyuuki!
30749,Saijaku Muhai no Bahamut
10308,Sengoku Otome: Momoiro Paradox
35370,Teekyuu 9
29017,Wooser no Sono Higurashi: Mugen-hen
840,Narue no Sekai
2501,Papuwa
14921,RDG: Red Data Girl
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)
446,Weiß Kreuz Glühen
3081,Attacker You!
40228,Bananya: Fushigi na Nakama-tachi
3690,Chou Hatsumei Boy Kanipan
4503,Choujikuu Kidan Southern Cross
33314,Digimon Universe: Appli Monsters
16419,Dokidoki! Precure
973,Glass no Kantai: La Legende du Vent de l'Univers
1325,Hamelin no Violin Hiki
1848,Haou Taikei Ryuu Knight
17831,Inu to Hasami wa Tsukaiyou
9750,Itsuka Tenma no Kuro Usagi
1572,Jungle Taitei
36407,Kenja no Mago
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen"
1067,Kishin Houkou Demonbane (TV)
13367,"Kono Naka ni Hitori, Imouto ga Iru!"
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO
671,Lemon Angel Project
37599,Magatsu Wahrheit: Zuerst
2288,Akihabara Dennou-gumi
42514,Anime Kapibara-san
9736,Astarotte no Omocha!
3519,Garakuta-doori no Stain
35757,Gin no Guardian II
6069,Gregory Horror Show
5534,Hai! Akko Desu
3689,Hatsumei Boy Kanipan
33797,ID-0
34966,Jigoku Shoujo: Yoi no Togi
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?
17731,Ketsuekigata-kun!
1070,Love Get Chu
31452,Norn9: Norn+Nonet
3366,Persona: Trinity Soul
6633,Queen's Blade: Gyokuza wo Tsugu Mono
3159,The Kabocha Wine
916,Tokkou
21353,Tokyo ESP
497,Yami to Boushi to Hon no Tabibito
3295,Yatterman
8235,Muumin (1972)
40136,Oda Cinnamon Nobunaga
31621,Ooyasan wa Shishunki!
10810,Pucca 2
1693,Reideen
2510,Sengoku Majin Goushougun
2766,Super Doll Licca-chan
2105,Touka Gettan
41392,Urasekai Picnic
34800,Action Heroine Cheer Fruits
2732,Baby Baachan
1676,Cosmo Warrior Zero
1853,Cutey Honey F
14827,D.C.III: Da Capo III
1706,Gun Frontier
39725,I★Chu: Halfway Through the Idol
1409,IGPX: Immortal Grand Prix
22123,Inugami-san to Nekoyama-san
35076,Juuni Taisen
412,Kore ga Watashi no Goshujinsama
5274,Magical★Taruruuto-kun
39590,Africa no Salaryman (TV)
370,Burn Up Excess
406,Buzzer Beater
1962,Chikyuu Bouei Kazoku
119,Final Approach
10187,HenSemi (TV)
1019,Honoo no Mirage
10338,Honto ni Atta! Reibai Sensei
34934,Koi to Uso
3436,Meme Iroiro Yume no Tabi
31560,Miss Monochrome The Animation 3
4468,Nagagutsu wo Haita Neko no Bouken
682,Otogi Story Tenshi no Shippo
37345,Plunderer
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku
28283,Sengoku Musou
4515,Seton Doubutsuki: Risu no Banner
1836,Shuffle! Memories
2284,Transformers: Car Robots
5763,Uchuu Kuubo Blue Noah
4083,Wonder Beat Scramble
10671,Morita-san wa Mukuchi.
43767,Night Head 2041
39506,Phantasy Star Online 2: Episode Oracle
36259,Pingu in the City
35298,Ramen Daisuki Koizumi-san
197,Rizelmine
27741,Shounen Hollywood: Holly Stage for 50
17821,Stella Jogakuin Koutou-ka C³-bu
684,Tenshi no Shippo Chu!
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning
37988,Uchuu Senkan Tiramisù II
4720,White Album
34051,Akiba's Trip The Animation
39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?
10490,Blood-C
4197,Blue Dragon: Tenkai no Shichi Ryuu
3389,Bus Gamer
34257,Cinderella Girls Gekijou
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu
33222,Fudanshi Koukou Seikatsu
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo
55,Arc the Lad
35988,Dame x Prince Anime Caravan
30127,Danchigai
33743,Fuuka
4800,Huckleberry Finn Monogatari
10359,Jewelpet Sunshine
32214,Koukaku no Pandora
38297,"Maou-sama, Retry!"
1163,Neo Ranga
18845,Ninja Hattori-kun (2012)
3827,Ore wa Teppei
612,PetoPeto-san
1771,Ring ni Kakero 1: Nichibei Kessen-hen
19825,Saikyou Ginga Ultimate Zero: Battle Spirits
14333,Tanken Driland
744,Trouble Chocolate
40708,Monster Musume no Oishasan
38707,RobiHachi
2031,Shining Tears X Wind
10109,Softenni
38004,Strike Witches: 501 Butai Hasshin Shimasu!
471,To Heart 2
34522,"Wake Up, Girls! Shin Shou"
28155,Yoru no Yatterman
20533,Z/X: Ignition
3835,Ai no Gakkou Cuore Monogatari
2495,Chance Triangle Session
2089,Choujikuu Seiki Orguss
37422,Cinderella Girls Gekijou 3rd Season
9493,Dororon Enma-kun Meeramera
850,Gakuen Heaven
4486,Getter Robo G
3776,Go! Go! Itsutsugo Land
1694,iDOLM@STER Xenoglossia
18247,IS: Infinite Stratos 2
4119,Juushin Liger
19585,Kobo-chan
38920,Kochouki: Wakaki Nobunaga
3054,La Seine no Hoshi
1806,Master Mosquiton '99
375,Bannou Bunka Neko-Musume (1998)
36022,Cardfight!! Vanguard G: Z
706,Comic Party Revolution
1189,Eden's Bowy
3355,Fortune Dogs
23787,Hi☆sCoool! SeHa Girls
4808,Hurricane Polymar
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara
36266,Mahou Shoujo Site
4782,Mama wa Poyopoyo Saurus ga Osuki
7103,Miracle☆Train: Oedo-sen e Youkoso
30384,Miss Monochrome The Animation 2
9810,Nyani ga Nyandaa Nyandaa Kamen
32772,Puzzle & Dragons Cross
5201,Salad Juu Yuushi Tomatoman
23325,Shirogane no Ishi: Argevollen
3915,Time Bokan
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi
19157,Youkai Watch
38397,Nande Koko ni Sensei ga!?
1093,Oishinbo
5938,Onegai♪My Melody Kirara★
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!
11595,Perman (1983)
32360,Qualidea Code
2934,Shiawase Sou no Okojo-san
42568,Yakunara Mug Cup mo
22537,Yami Shibai 2
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!
27815,Cardfight!! Vanguard G
34382,Citrus
17705,DD Hokuto no Ken (2013)
34497,Death March kara Hajimaru Isekai Kyousoukyoku
9950,Hulu Xiongdi
4504,Kinkyuu Hasshin Saver Kids
8140,Konchuu Monogatari Minashigo Hutch (1989)
13159,Kuromajo-san ga Tooru!!
3550,Midori no Makibao
2613,Mirai Shounen Conan 2: Taiga Daibouken
10808,Mobile Suit Gundam AGE
25397,Absolute Duo
42653,Aikatsu Planet!
591,Amaenaide yo!!
16518,Arata Kangatari
30795,Bakuon!!
35334,ClassicaLoid 2nd Season
9479,Coppelion
125,Futakoi
13139,Gakkatsu!
7109,Gyouten Ningen Batsealer
2280,Hare Tokidoki Buta (TV)
33027,Infini-T Force
23121,Jinsei
3129,Kaibutsu-kun
24705,"Ore, Twintail ni Narimasu."
21033,Seikoku no Dragonar
8542,Shin Ace wo Nerae!
7955,The Marshmallow Times
10611,R-15
4962,Rokumon Tengai Mon Colle Knights
1816,Sonic X
7176,Cheburashka Arere?
38767,Cinderella Girls Gekijou: Climax Season
4554,Dokkiri Doctor
18771,Gifuu Doudou!!: Kanetsugu to Keiji
41783,Iwa Kakeru!: Sport Climbing Girls
3130,Kaibutsu-kun (1980)
28207,Ketsuekigata-kun! 2
799,Kokoro Toshokan
1456,L/R: Licensed by Royal
11829,Manga Mitokoumon
4209,Mission-E
2571,Mitsubachi Maya no Bouken
1672,Bomberman B-Daman Bakugaiden
34525,Centaur no Nayami
2252,Devilman
225,Dragon Ball GT
40358,Gal to Kyouryuu
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!"
1988,Himawari!!
3935,Karakuri Kiden: Hiwou Senki
36418,Koneko no Chi: Ponponra Dairyokou
2980,Kuusou Kagaku Sekai Gulliver Boy
1617,Massugu ni Ikou.
783,Miami Guns
9884,Osomatsu-kun
37522,Pet
417,Ragnarök The Animation
10324,Tono to Issho: Gantai no Yabou
1737,Uchuu Senshi Baldios
3325,Yuusha Exkaiser
2128,Yuusha Raideen
1062,Nekojiru Gekijou Jirujiru Original
163,Power Stone
10346,Ring ni Kakero 1: Sekai Taikai-hen
14283,Vividred Operation
5454,Yoku Wakaru Gendai Mahou
41380,100-man no Inochi no Ue ni Ore wa Tatteiru
37561,Akanesasu Shoujo
40550,Assault Lily: Bouquet
5337,Bakugan Battle Brawlers: New Vestroia
32407,Clockwork Planet
3023,Esper Mami
2572,Fushigi no Kuni no Alice
32785,Future Card Buddyfight Triple D
6971,Gegege no Kitarou (1971)
336,Ginyuu Mokushiroku Meine Liebe
10623,Hayan Ma-eum Baeggu
1839,Jagainu-kun
37281,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?
33244,Kiitarou Shounen no Youkai Enikki
4439,Kurenai Sanshirou
1810,Kyoushirou to Towa no Sora
4744,Akaneiro ni Somaru Saka
3800,Arrow Emblem Grand Prix no Taka
1661,Cutey Honey
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi
3101,F-Zero: Falcon Densetsu
3185,Fortune Quest L
6374,Kagaku Ninja-tai Gatchaman II
32682,Kagewani: Shou
5235,Live On Cardliver Kakeru
39701,Nanatsu no Taizai: Kamigami no Gekirin
41364,One Room Third Season
36023,Persona 5 the Animation
1807,Prism Ark
34927,Rilu Rilu Fairilu: Mahou no Kagami
41372,Senyoku no Sigrdrifa
27629,Tantei Kageki Milky Holmes TD
38610,Tejina-senpai
8189,The World of Golden Eggs
4154,Time Bokan Series: Yattodetaman
925,Transformers: The☆Headmasters
718,Yume de Aetara (TV)
3021,Yume Senshi Wingman
4013,Paul no Miracle Daisakusen
38262,Pingu in the City (2018)
22215,Pretty Rhythm: All Star Selection
12611,Sengoku Collection
32039,Show By Rock!! Short!!
817,Tactical Roar
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off
36108,Takunomi.
36511,Tokyo Ghoul:re
3812,Yume no Hoshi no Button Nose
3874,Ashita e Free Kick
348,Binzume Yousei
105,Boys Be...
11177,Cross Fight B-Daman
32901,Eromanga-sensei
17147,Gakkatsu! 2nd Season
19367,Galilei Donna
9900,Hamster Club
257,Ikkitousen
2565,Jungle Taitei: Susume Leo!
3503,Kanokon
2243,Karasu Tengu Kabuto
34501,Kenka Banchou Otome: Girl Beats Boys
2074,Kero Kero Chime
2568,Kojika Monogatari
8285,Ai no Senshi Rainbowman
810,Android Ana Maico 2010
5082,Battle Spirits: Shounen Toppa Bashin
7395,Card Wang: Mix Master
6511,Chou Seimeitai Transformers Beast Wars Neo
2564,Code-E
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi
1704,Eat-Man
241,Girls Bravo: First Season
2804,Hana no Mahoutsukai Mary Bell
6205,Kämpfer
3858,Konchuu Monogatari Minashigo Hutch
37254,Last Period: Owarinaki Rasen no Monogatari
3823,Little Lulu to Chicchai Nakama
37598,Phantom in the Twilight
3806,Sasuga no Sarutobi
4723,Seishun Anime Zenshuu
6468,Tensai Bakabon
685,To Heart: Remember My Memories
6672,Video Senshi Lezarion
46701,Yubisaki kara Honki no Netsujou 2: Koibito wa Shouboushi
943,Yume Tsukai
3900,Ougon Bat
7793,Ring ni Kakero 1: Kage Dou-hen
5997,Sabu to Ichi Torimono Hikae
1724,Saint October
6500,Seikon no Qwaser
40786,Skate-Leading☆Stars
3444,The☆Ultraman
10554,Yakyuukyou no Uta
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu
14693,Yurumates 3D Plus
32601,12-sai.: Chicchana Mune no Tokimeki
31573,Brave Beats
40934,Bungou to Alchemist: Shinpan no Haguruma
21677,Captain Earth
5618,Dokonjou Gaeru
40526,"Dragon, Ie wo Kau."
34836,Future Card Buddyfight Battsu
37739,Future Card Shin Buddyfight
17651,Genei wo Kakeru Taiyou
38254,Hashiri Tsuzukete Yokattatte.
37646,Hataraku Onii-san! no 2!
30524,Kagewani
19685,Kanojo ga Flag wo Oraretara
20971,Kiniro no Corda: Blue♪Sky
37106,Kitsune no Koe
2367,Moetan
35427,Animegataris
31157,ClassicaLoid
34427,Frame Arms Girl
5276,Happy Happy Clover
39199,Katsute Kami Datta Kemono-tachi e
5153,Kikou Kai Galient
3356,Mahoutsukai Sally
14093,Pokemon Best Wishes! Season 2
23309,Rail Wars!
34903,RoboMasters the Animated Series
39194,Shin Chuuka Ichiban!
836,Sister Princess
23067,Tenkai Knights
1746,Zoids Fuzors
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit
9107,Pokemon Best Wishes!
3819,Sasurai no Taiyou
4068,Shin Megami Tensei Devil Children: Light & Dark
1960,Sore Ike! Anpanman
4801,Suhoyojeong Michel
34368,Vatican Kiseki Chousakan
36423,Zhandou Wang Zhi Jufeng Zhan Hun
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series
5070,Beast Wars Second Chou Seimeitai Transformers
2142,Blue Dragon
32353,Bonobono (TV 2016)
14989,Chousoku Henkei Gyrozetter
37188,Fumikiri Jikan
30721,Hacka Doll The Animation
1570,Happiness!
3947,Jarinko Chie (TV)
3609,Kikou Kantai Dairugger XV
2040,Mahou no Angel Sweet Mint
3875,Mahoutsukai Sally 2
888,Megami Kouhosei
20033,Miss Monochrome The Animation
833,Choujuushin Gravion
1221,Demashita! Powerpuff Girls Z
4511,Hoero! Bun Bun
2075,Kiko-chan Smile
39699,King of Prism: Shiny Seven Stars
4536,Muteki Robo Trider G7
6303,Perman
23,Ring ni Kakero 1
47391,Seven Knights Revolution: Eiyuu no Keishousha
2699,Uchuu Kaizoku Mito no Daibouken
1607,Venus Versus Virus
4459,Ojarumaru
6674,Reporter Blues
1048,The SoulTaker: Tamashii-gari
37799,Tokyo Ghoul:re 2nd Season
36267,Uchuu Senkan Tiramisù
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd
4667,B-Legend! Battle B-Daman Fire Spirits!
31049,Beyblade Burst
15547,Cross Fight B-Daman eS
39811,Fairy Gone 2nd Season
3839,Himitsu no Akko-chan 3
3435,Joou Heika no Petite Angie
40893,Komatta Jiisan
23897,Lovely Movie: Itoshi no Muco
9936,Maken-Ki!
5311,Astroganger
41283,Cardfight!! Vanguard Gaiden: If
30485,ChäoS;Child
909,Geneshaft
5250,God Mazinger
36784,Hataraku Onii-san!
5129,Jikuu Boukenki Zentrix
27721,Kasumin
31566,Ketsuekigata-kun! 3
25283,Kuusen Madoushi Kouhosei no Kyoukan
576,Magikano
4132,Wakakusa no Yon Shimai
184,Xenosaga The Animation
20931,Oneechan ga Kita
9916,Samurai Giants
10073,Seikon no Qwaser II
7522,Taichi Senjimon
5833,Tondemo Senshi Muteking
19151,Walkure Romanze
42506,World Witches Hasshin Shimasu!
6919,X-Men
10015,Yu☆Gi☆Oh! Zexal
8436,Animentary: Ketsudan
3166,Ayakashi
2156,Bakugan Battle Brawlers
1673,Bomberman B-Daman Bakugaiden Victory
40850,Breakers
3433,Go-Q-Choji Ikkiman
6117,Gokujou!! Mecha Mote Iinchou
3146,GR: Giant Robo
35183,Gurazeni
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu
3878,Mahou Shoujo Lalabel
1666,Babel Nisei
159,Boukyaku no Senritsu
4975,ChäoS;HEAd
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!
